U34,"Aqua / Water / Eau, Sodium Cocoyl Isethionate, Decyl Glucoside, Cocamidopropyl Betaine, Sorbitol, Citric Acid, Hydroxyethyl Urea, Potassium Hydroxide, Potassium Cocoyl Glycinate, Ppg-5-Ceteth-20, Panthenol, Sodium Benzoate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Peg-55 Propylene Glycol Oleate, Propylene Glycol, Parfum / Fragrance, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Peg-150 Distearate, Polyquaternium-10, Potassium Cocoate, Coco-Caprylate/Caprate, Salicylic Acid, Glycol Distearate, Butyrospermum Parkii Butter / Shea Butter, Persea Gratissima Oil / Avocado Oil, Limonene, Glycine, Coco-Betaine, Linalool, Tocopherol, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract / Rosemary Leaf Extract"
U35,"Aqua (Water, Eau), Sodium Lauroyl Methyl Isethionate, Sodium Cocoyl Isethionate, Lauryl Glucoside, Acrylates Copolymer, Keratin, Trifolium Pratense (Clover) Flower Extract, Camellia Sinensis Leaf Extract, Larix Europaea Wood Extract, Sodium Hyaluronate, Tocopherol, Acetyl Tetrapeptide-3, Rice Oil Glycereth-8 Esters, Sodium Phytate, Cocamide MIPA, Polysorbate 20, Hydrogenated Coconut Acid, Sodium Isethionate, Sodium Methyl Cocoyl Taurate, Caprylyl Glycol, Guar Hydroxypropyltrimonium Chloride, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, Hexylene Glycol, Glycerin, Butylene Glycol, Sodium Dilauramidoglutamide Lysine, Isopropanolamine, Coconut Acid, Dextran, Chondrus Crispus Extract, Ethylhexyl Salicylate, Sodium Metabisulfite, Glycine, Gluconolactone, Zinc Chloride, Phenoxyethanol, Parfum (Fragrance), Potassium Sorbate, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Sodium Chloride, Linalool, Geraniol, Limonene, Citronellol."
Product ID,Ingredients
U36,"Water/Eau/Aqua, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Hydroxysultaine, Decyl Glucoside, Glycol Distearate, Sodium Lauroyl Lactylate, Sodium Cocoyl Glycinate, Maltooligosyl Glucoside, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Hydrolyzed Jojoba Esters, Behenyl Alcohol, Sodium Cocoyl Isethionate, Polyglyceryl-6 Caprylate, Ceteareth-60 Myristyl Glycol, Cassia Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Hydrogenated Starch Hydrolysate, Furcellaria Lumbricalis Extract, Polyquaternium-47, Phytantriol, Hydroxyacetophenone, Jojoba Esters, PPG-2 Hydroxyethyl Cocamide, PEG-150 Pentaerythrityl Tetrastearate, Trisodium Ethylenediamine Disuccinate, Sodium Benzoate, Citric Acid, Fragrance/Parfum, Linalool, Hexyl Cinnamal, Citronellol, Limonene."
U37,
U39,"Aqua (Water, Eau), Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Laureth-23, Laureth-4, Trimethylsiloxyamodimethicone, Sodium Lauryl Sulfoacetate, Glycol Distearate, Polyquaternium-10, Hedychium Coronarium (White Ginger) Root Extract, Camellia Sinensis Leaf Extract, Citrus Aurantifolia Peel Extract, Keratin, Hydrolyzed Keratin, Oxidized Keratin, Hydrolyzed Wheat Protein, Glycerin, Sodium Chloride, Bioflavonoids, Polyquaternium-5, Sodium Sulfate, Guar Hydroxypropyltrimonium Chloride, Disodium EDTA, Magnesium Nitrate, Magnesium Chloride, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, Parfum (Fragrance), Limonene, Benzyl Salicylate, Hexyl Cinnamal, Linalool"
U40,"Water/Eau/Aqua, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Hydroxysultaine, Decyl Glucoside, Glycol Distearate, Sodium Cocoyl Glycinate, Maltooligosyl Glucoside, Sodium Polyaspartate, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Behenyl Alcohol, Sodium Lauroyl Lactylate, Sodium Cocoyl Isethionate, Polyquaternium-22, Polyglyceryl-6 Caprylate, Ceteareth-60 Myristyl Glycol, Cassia Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Hydrogenated Starch Hydrolysate, Furcellaria Lumbricalis Extract, Polyquaternium-47, Phytantriol, Hydroxyacetophenone, PPG-2 Hydroxyethyl Cocamide, PEG-150 Pentaerythrityl Tetrastearate, Butylene Glycol, Sodium Benzoate, Citric Acid, Trisodium Ethylenediamine Disuccinate, Fragrance/Parfum, Linalool, Hexyl Cinnamal, Citronellol, Limonene."
U41,"Aqua/Water/Eau, Sodium Lauryl Sulfate, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Parfum/ Fragrance, Panthenol, Citric Acid, Sodium Benzoate, Hydroxypropyl Methylcellulose, PEG-35 Castor Oil, Salicylic Acid, Tetrasodium EDTA, Sodium Hydroxide, Hexyl Cinnamal, Methylparaben, Coumarin, Citronellol, Linalool, Argania Spinosa Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Citrate, Sodium Xylenesulfonate."
U42,"Aqua (Water, Eau), Sodium Laureth Sulfate, Sodium Chloride, Cocamide MIPA, Panthenol, Hedychium Coronarium (White Ginger) Flower/Leaf/Stem Extract, Triticum Vulgare (Wheat) Germ Oil, Simmondsia Chinensis (Jojoba) Leaf Extract, Algae Extract, Aloe Barbadensis Leaf Extract, Anthemis Nobilis Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tetrasodium EDTA, Citric Acid, Polyquaternium-44, Hydroxypropyl Methylcellulose, Bisamino PEG/PPG-41/3 Aminoethyl PG-Propyl Dimethicone, PEG-12 Dimethicone, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Parfum (Fragrance), Limonene, Benzyl Benzoate, Citral, Linalool."
U43,"Aqua (Water, Eau), Sodium Laureth Sulfate, Cocamide MIPA, Cocamidopropyl Betaine, Sodium Chloride, Panthenol, Hedychium Coronarium (White Ginger) Flower/Leaf/Stem Extract, Anthemis Nobilis Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Simmondsia Chinensis (Jojoba) Leaf Extract, Aloe Barbadensis Leaf Extract, Algae Extract, Triticum Vulgare (Wheat) Germ Oil, Glycerin, Tetrasodium EDTA, Citric Acid, Bisamino PEG/PPG-41/3 Aminoethyl PG-Propyl Dimethicone, PEG-12 Dimethicone, Polyquaternium-11, Hydroxypropyl Methylcellulose, Methylchloroisothiazolinone, Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, Phenoxyethanol, Parfum (Fragrance), Benzyl Alcohol, Coumarin"
U44,"Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Hydroxysultaine, Dimethyl Lauramide/Myristamide, Fragrance (All Natural), Amaranthus Caudatus Seed Extract, Hydrolyzed Rice Protein, Propanediol, Polyquaternium-10, Tetrasodium Glutamate Diacetate, Sodium Methyl 2-Sulfolaurate, Disodium 2-Sulfolaurate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Citric Acid, Sodium Chloride, Sodium Benzoate, Potassium Sorbate"
U45,"Aqua/Water/EAU, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Sodium Lauroamphoacetate, Disodium Laureth Sulfosuccinate, Lauryl Glucoside, Betaine, Phenoxyethanol, Succinic Acid, Sodium Lauryl Sulfoacetate, Dimethicone Propyl PG-Betaine, Fragrance/Parfum, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Arginine, Polyquaternium-7, Citric Acid, Glycol Distearate, Laureth-4, Sodium Gluconate, Coconut Acid, Sodium Chloride, Benzoic Acid, Cocamidopropyl Dimethylamine, Sodium Glycolate, Sodium Hydroxide, Lactic Acid, Avena Sativa (Oat) Peptide, Fumaric Acid, Dehydroacetic Acid, Hexyl Cinnamal, Benzyl Salicylate, Linalool"
U46,"Aqua / Water / Eau, Sodium Laureth Sulfate, Coco-Betaine, Glycerin, Ppg-5-Ceteth-20, Sodium Chloride, Parfum / Fragrance, Citric Acid, Sodium Benzoate, Sodium Hydroxide, Glycolic Acid, Dicaprylyl Ether, Propylene Glycol, Peg-55 Propylene Glycol Oleate, Salicylic Acid, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Oleyl Alcohol, Polyquaternium-7, Limonene, Saccharomyces/Xylinum/Black Tea Ferment, Hexyl Cinnamal, Coumarin, Benzyl Alcohol, Linalool, Amyl Cinnamal, Sorbitol, Camellia Sinensis Leaf Extract, Potassium Sorbate, Ascorbic Acid, Tocopherol"
U47,"Aqua (Water/Eau), Potassium Cocoyl Glycinate, Sodium Lauroyl Methyl Isethionate, Sodium Lauroyl Sarcosinate, Hydroxypropyl Methylcellulose, Polysorbate 20, C10-16 Alkyl Glucoside, Pisum Sativum (Pea) Peptide, Sodium Pca, Caprylyl Glycol, Phenethyl Alcohol, Guar Hydroxypropyltrimonium Chloride, Decyl Glucoside, Propanediol, Glycerin, Mentha Arvensis Leaf Oil, Mentha Viridis (Spearmint) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Butylene Glycol, Citral, Rosmarinus Officinalis (Rosemary) Leaf Extract, Linalool, Cymbopogon Schoenanthus Oil, Lavandula Angustifolia (Lavender) Oil, Salvia Sclarea (Clary) Oil, Acacia Concinna Fruit Extract, Balanites Aegyptiaca Fruit Extract, Triethyl Citrate, Panthenol, Acetum (Vinegar), Helianthus Annuus (Sunflower) Seed Extract, Limonene, Aloe Barbadensis Leaf Extract, Gypsophila Paniculata Root Extract, Geraniol, Arnica Montana Flower Extract, Linum Usitatissimum (Linseed) Seed Extract, Olea Europaea (Olive) Leaf Extract, Panicum Miliaceum (Millet) Seed Extract, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Argania Spinosa Kernel Oil, Tetrasodium Glutamate Diacetate, Citric Acid, Prunus Armeniaca (Apricot) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Sodium Hydroxide"
U48,"Aqua/Water/Eau, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Decyl Glucoside, Cocamide Mea, Phenoxyethanol, Glycol Stearate, Sodium Chloride, Fragrance/Parfum, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Glycerin, Sodium Gluconate, Polyquaternium-11, Vitis Vinifera (Grape) Seed Oil, Ethylhexyl Olivate, Sodium Citrate, Coconut Acid, Propylene Glycol, Ethanolamine, Cocamidopropyl Dimethylamine, Bambusa Vulgaris Extract, Silicone Quaternium-16, Sodium Glycolate, Tocopheryl Acetate, Sodium Hydroxide, Undeceth-11, Squalane, Butyloctanol, Undeceth-5, Avena Sativa (Oat) Peptide, Isopropyl Alcohol, Ethylhexylglycerin, Acetic Acid, Benzoic Acid, Limonene, Linalool, Benzyl Salicylate"
U49,"Butane, Isobutane, Propane, Oryza Sativa (Rice) Starch, Alcohol Denat, Fragrance, Cocoyl Hydrolyzed Keratin, Cetrimonium Chloride, Distearyldimonium Chloride"
U50,"Aqua/Water/Eau, Sodium Lauryl Sulfate, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycol Distearate, Dimethicone, Cocamide Mea, Parfum/Fragrance, Panthenol, Sodium Benzoate, Malic Acid, Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Salicylic Acid, Tocopheryl Acetate, Citric Acid, Sodium Hydroxide, Tetrasodium Edta, Trisodium Ethylenediamine Disuccinate, Glycerin, Methylparaben, Histidine, Linalool, Citronellol, Hydrochloric Acid, Oleic Acid, Squalane, Glyceryl Oleate, Magnesium Nitrate, Methylchloroisothiazolinone, Magnesium Chloride, Sodium Citrate, Methylisothiazolinone, Sodium Xylenesulfonate, Lecithin, Ascorbyl Palmitate, Tocopherol, Hydrogenated Palm Glycerides Citrate."
U51,"Hydrofluorocarbon 152a, Isobutane, Alcohol Denat., Oryza Sativa (Rice) Starch, Propane, Cyclodextrin, Zea Mays (Corn) Starch, Furcellaria Lumbricalis Extract, Hydrated Silica, Hydroxypropyl Arginine Lauryl/Myristyl Ether HCl, Tetraselmis Suecica Extract, Isopropyl Lauroyl Sarcosinate, Cetrimonium Chloride, Glycerin, Mannitol, Polyvinyl Alcohol, Disteardimonium Hectorite, Water/Eau/Aqua, Fragrance/Parfum, Citronellyl Methylcrotonate, Linalool, Citronellol, Benzyl Salicylate, Citral, Limonene."
U52,"Butane, Hydrofluorocarbon 152a, Oryza Sativa (Rice) Starch, Alcohol Denat., Fragrance, Cocoyl Hydrolyzed Keratin, Distearyldimonium Chloride, Cetrimonium Chloride."
U53,"Isobutane, Alcohol Denat., Propane, Oryza Sativa (Rice) Extract, Disteardimonium Hectorite, Dipropylene Glycol, C12-15 Pareth-12, Hydroxyethylcellulose, Cellulose Gum, Pectin, Pvp, Cetrimonium Chloride, Hydroxycitronellal, Alphaisomethyl Ionone, Fragrance/ Parfum."
U54,"Aqua/Water/Eau, Sodium Laureth Sulfate, Coco-Betaine, Glycol Distearate, Sodium Chloride, Cocamide Mipa, Sodium Lauryl Sulfate, Amodimethicone, Sodium Benzoate, Parfum/Fragrance, Sodium Hydroxide, Citric Acid, Hexylene Glycol, Polyquaternium-7, Polyquaternium-10, Peg-40 Hydrogenated Castor Oil, Salicylic Acid, Ci 60730/Ext. Violet 2, Carbomer, Glycerin, Limonene, Trideceth-6, Hexyl Cinnamal, Coumarin, Benzyl Alcohol, Cetrimonium Chloride, Linalool, Amyl Cinnamal, Glycine Soja Oil/Soybean Oil, Tocopherol, Sodium Acetate, Orchis Mascula Extract, Isopropyl Alcohol, Ficus Carica Fruit/Leaf Extract - Fig Fruit/Leaf Extract, Phenoxyethanol, Xanthan Gum, Potassium Sorbate."
U56,"Aqua/Water/Eau, Sodium Lauroyl Sarcosinate, Cocamide Mea, Glycerin, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Sodium C14-16 Olefin Sulfonate, Laureth-3, Dimethyl Isosorbide, Boswellia Carterii Oil, Euterpe Oleracea Fruit Extract, Panthenol, Anhydroxylitol, Calcium Gluconate, Carnosine, Gluconolactone, Hydroxypropylammonium Gluconate, Hydroxypropylgluconamide, Maltodextrin, Xylitol, Xylitylglucoside, Maleic Acid, Glycol Distearate, Trideceth-12, Glycol Stearate, PEG-150 Distearate, PEG-12 Dimethicone, Parfum/Fragrance, Polyquaternium-7, Polyquaternium-10, Quaternium-80, Sarcosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Amodimethicone, Lauric Acid, Xanthan Gum, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Potassium Sorbate, Sodium Benzoate, Cetrimonium Chloride, Peg-12 Allyl Ether, Citric Acid, BHT, Linoleamidopropyl PG-Dimonium Chloride Phosphate Dimethicone, Sodium Sulfate, Propylene Glycol, Sodium Acetate, Isopropyl Alcohol, Benzyl Alcohol, Silica, Dehydroacetic Acid, Tartaric Acid, CI 60730 (Ext. Violet 2), Amyl Cinnamyl, Benzyl Cinnamate, Benzyl Salicylate, Citral, Citronellol, Geraniol, Hexyl Cinnamyl, Hydroxycitronellal, Butylphenyl Methylpropional, Limonene, Linalool, Alpha-Isomethyl Ionone. VPS01-S21"
U57,"Aqua/Water/Eau, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Decyl Glucoside, Cocamide Mea, Phenoxyethanol, Glycol Stearate, Guar Hydroxypropyltrimonium Chloride, Parfum/Fragrance, Sodium Benzoate, Citric Acid, Glycerin, Sodium Chloride, Sodium Gluconate, Vitis Vinifera (Grape) Seed Oil, Ethylhexyl Olivate, Sodium Citrate, Coconut Acid, Ethanolamine, Amodimethicone, Cocamidopropyl Dimethylamine, Sodium Glycolate, Tocopheryl Acetate, C11-15 Alketh-7, Sodium Hydroxide, Squalane, Laureth-9, Trideceth-12, Avena Sativa (Oat) Peptide, Moringa Oleifera Seed Extract, Benzyl Alcohol, Benzoic Acid, Salicylic Acid, Sorbic Acid, Propylene Glycol, Linalool, Limonene"
U58,"Butane, Hydrofluorocarbon 152A, Alcohol Denat., Oryza Sativa (Rice) Starch, Sodium Bicarbonate, Charcoal Powder, Fragrance, Cetrimonium Chloride, Distearyldimonium Chloride, C13-15 Alkane, Cocoyl Hydrolyzed Keratin"
U59,"Water\Aqua\Eau, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Panax Ginseng Root Extract, Salvia Officinalis (Sage) Leaf Extract, Glycerin, Magnesium Chloride, Rosmarinus Officinalis Leaf Oil, Magnesium Nitrate, Sodium Hydroxide, Citric Acid, Isoceteth-20, PPG-2 Hydroxyethyl Cocamide, Fragrance (Parfum), Limonene, Tetrasodium EDTA, Phenoxyethanol, Chlorphenesin, Methylchloroisothiazolinone, Methylisothiazolinone, Green 5 (CI 61570), Ext. Violet 2 (CI 60730)"
U60,"Water (Aqua), Tea Lauryl Sulfate, Cocamidopropyl Betaine, Glycol Stearate, Sodium Chloride, Tea-PEG-3 Cocamide Sulfate, Disodium Laureth Sulfosuccinate, Glycerin, PEG-150 Distearate, Tocopheryl Acetate, Polyquaternium-7, Fragrance, Citric Acid, Methylchloroisothiazolinone, Glyceryl Polymethacrylate, Propylene Glycol, Methylisothiazolinone, FD &C Yellow No. 5, D &C Red No. 33."
U61,"Aqua/Water/Eau, Sodium Laureth Sulfate, Cocamide Mea, Cocamidopropyl Betaine, Phenoxyethanol, Glycol Stearate, Polyquaternium-10, Sodium Benzoate, Glycerin, Parfum/Fragrance, Sodium Chloride, Sodium Gluconate, Citric Acid, Butyrospermum Parkii (Shea) Butter, Ethylhexyl Olivate, Ethanolamine, Butylene Glycol, Coconut Acid, Cereus Grandiflorus (Cactus) Flower Extract, Cocamidopropyl Dimethylamine, Tocopheryl Acetate, Sodium Glycolate, Squalane, Sodium Hydroxide, Avena Sativa (Oat) Peptide, Leuconostoc/Radish Root Ferment Lysate Filtrate, Benzoic Acid, Propylene Glycol, Benzyl Salicylate, Linalool, Hexyl Cinnamal, Limonene"
U63,"Hydrofluorocarbon 152A, Butane, SD Alcohol 40-B (Alcohol Denat.), Oryza Sativa (Rice) Starch, Disiloxane, Punica Granatum (Pomegranate) Fruit Extract, Vaccinium Myrtillus (Bilberry) Fruit Extract, Zeolite, Aluminum Starch Octenylsuccinate, Diisopropyl Adipate, PVP, Disteardimonium Hectorite, Aqua/Water/Eau, Glycerin, Methoxycinnamidopropyl Hydroxysultaine, Magnesium Stearate, Stearic Acid, EDTA, Parfum/Fragrance, Sodium Chloride, Benzoic Acid, Cetrimonium Chloride, Phenoxyethanol, Iron Oxide (CI 77491, CI 77492, CI 77499), Butylphenyl Methylpropional, Alpha-isomethyl Ionone, Benzyl Salicylate, Limonene, Geraniol, Hydroxycitronellal, Linalool"
U64,"Aqua (Water, Eau), Sodium Cocoyl Isethionate, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Glycerin, Sodium Methyl Cocoyl Taurate, Cocamide MIPA, Keratin, Panthenol, Tocopherol, Centella Asiatica Meristem Cell Culture, Hydrolyzed Adansonia Digitata Seed Extract, Sodium Dilauramidoglutamide Lysine, Palmitamidopropyltrimonium Chloride, Coconut Acid, PEG-200 Hydrogenated Glyceryl Palmate, Ethylhexylglycerin, Guar Hydroxypropyltrimonium Chloride, Lauric Acid, PEG-7 Glyceryl Cocoate, Zinc Laurate, Polyquaternium-7, Sodium Methyl Isethionate, Parfum (Fragrance), Propylene Glycol, Sodium Laurate, Sodium Isethionate, Xanthan Gum, Phenoxyethanol, Chlorphenesin, Isopropanolamine, Sodium Benzoate, Citric Acid, Disodium EDTA, Sodium Chloride, Benzyl Alcohol, Potassium Sorbate, Sodium Hydroxide, Limonene, Linalool, Benzyl Salicylate."
U65,"Water, Sodium Lauroyl Methyl Isethionate, Cocamidopropylamine Oxide, Glycerin, Acrylates Copolymer, Glycol Distearate, Trisodium Ethylenediamine Disuccinate, C13-15 Alkane, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Bisabolol, Citric Acid, Disodium Edta, Phenoxyethanol, Ethylhexylglycerin, Aminomethyl Propanol, Sodium Hydroxide, Tocopherol, Sodium Benzoate."
Product ID,Ingredients
U66,"Water/Eau, Sodium Lauryl Sulfate, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycol Distearate, Dimethicone, Sodium Citrate, Cocamide Mea, Sodium Xylenesulfonate, Fragrance/Parfum, Sodium Benzoate, Citric Acid, Panthenol, Sodium Chloride, Salicylic Acid, Tetrasodium Edta, Methylparaben, Guar Hydroxypropyltrimonium Chloride"
U67,"Water (Aqua, Eau), Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Sodium Cocoyl Isethionate, Lauramidopropyl Betaine, PEG-7 Glyceryl Cocoate, Caprylyl Glycol, Fragrance (Parfum), Sodium Lauroyl Sarcosinate, Tetrasodium Glutamate Diacetate, Disteareth-100 IPDI, Potassium Sorbate, Menthol, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Glyceryl Undecylenate, Glyceryl Laurate, Panthenol, Polyquaternium-7, Decyl Glucoside, Lauramidopropyl Dimethylamine, Lauric Acid, Citric Acid, Glycerin, Steareth-100/PEG-136/HDI Copolymer, Cystine Bis- PG-Propyl Silanetriol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Quaternium-95, Hydrolyzed Ceratonia Siliqua Seed Extract, Keratin, Zea Mays (Corn) Starch, Arginine, Acetyl Tyrosine, Propanediol, Pentylene Glycol, PEG-12 Dimethicone, Calcium Pantothenate, Zinc Gluconate, Hydrolyzed Keratin, Niacinamide, Ornithine HCL, Sodium Benzoate, Polyquaternium-11, Citrulline, Hydrolyzed Soy Protein, Biotin, Glucosamine HCL, Disodium Succinate, Guar Hydroxypropyltrimonium Chloride, Arctium Majus Root Extract, Panax Ginseng Root Extract, Pentaerythrityl Tetra-di-tbutyl Hydroxyhydrocinnamate, Linalool"
U68,"Aqua / Water / Eau, Sodium Laureth Sulfate, Coco-Betaine, Sodium Chloride, Glycol Distearate, Dimethicone, Parfum / Fragrance, Sodium Benzoate, Hexylene Glycol, Cocamide Mipa, Salicylic Acid, Carbomer, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Guar Hydroxypropyltrimonium Chloride, Tocopherol, Linalool, Benzyl Salicylate, Limonene, Butylphenyl Methylpropional, Hexyl Cinnamal, Citronellol, Benzyl Alcohol, Alpha-Isomethyl Ionone, Methyl Cocoate, Sodium Cocoate, Sodium Hydroxide, Citric Acid."
U69,"Aqua/Water/Eau, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Sodium C14-16 Olefin Sulfonate, Phenoxyethanol, Sodium Benzoate, Parfum/Fragrance, Tetrasodium Glutamate Diacetate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Citric Acid, Coconut Acid, Cocamidopropyl Dimethylamine, Salix Nigra (Willow) Bark Extract, Sodium Glycolate, Sodium Hydroxide, Limonene, Linalool, Citronellol"
U70,"Water/EAU (Aqua), Sodium C14-16 Olefin Sulfonate, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Sodium Lauroyl Lactylate, Keratin Amino Acids, Entada Phaseoloides Bark/Seed Extract, Calendula Officinalis Flower Extract, Centaurea Cyanus Flower Extract, Hibiscus Sabdariffa Flower Extract, Orchis Morio Flower Extract, Gardenia Florida Flower Extract, Rosa Centifolia Flower Extract, Echinacea Purpurea Extract, Lavandula Angustifolia Flower/Leaf/Stem Extract, Rosmarinus Officinalis Leaf Extract, Dimethicone PEG-8 Meadowfoamate, Sodium PCA, Magnesium PCA, Zinc PCA, Manganese PCA, Ethylhexyl Methoxycinnamate, PEG-150 Distearate, Guar Hydroxypropyltrimonium Chloride, Sodium Benzotriazolyl Butylphenol Sulfonate, Silicone Quaternium-3, Trideceth-12, Glycol Distearate, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Sodium Hydroxide, Fragrance (Parfum), Benzyl Salicylate, Limonene, Linalool."
U71,"Aqua / Water / Eau, Sodium Laureth Sulfate, Lauryl Glucoside, Cetyl Alcohol, Sodium Chloride, Parfum / Fragrance, Glycol Distearate, Citric Acid, Ppg-5-Ceteth-20, Sodium Benzoate, Sodium Hydroxide, Cocamidopropyl Betaine, Disodium Edta, Salicylic Acid, Coco-Betaine, Linalool, Citronellol, Geraniol, Benzyl Salicylate, Glycerin, Mel Extract / Honey Extract (F.I.L. C255709/1)."
U72,"Hydrofluorocarbon 152A, Butane, SD Alcohol 40-B (Alcohol Denat.), Oryza Sativa (Rice) Starch, Disiloxane, Punica Granatum (Pomegranate) Fruit Extract, Vaccinium Myrtillus (Bilberry) Fruit Extract, Zeolite, Aluminum Starch Octenylsuccinate, Diisopropyl Adipate, PVP, Disteardimonium Hectorite, Aqua/Water/Eau, Glycerin, Methoxycinnamidopropyl Hydroxysultaine, Magnesium Stearate, Stearic Acid, EDTA, Parfum/Fragrance, Sodium Chloride, Benzoic Acid, Cetrimonium Chloride, Phenoxyethanol, Violet 2 (CI 60725), Red 33 (CI 17200), Butylphenyl Methylpropional, Alpha-isomethyl Ionone, Benzyl Salicylate, Limonene, Geraniol, Hydroxycitronellal, Linalool"
